text;label
Tổ bảo vệ KTX sẽ được sắp xếp ở một khu vực riêng. Điều 3 quy định về sinh hoạt của sinh viên nội trú, yêu cầu sinh viên phải mang thẻ sinh viên và đúng giờ quy định khi ra vào khu vực KTX. Không được gây tiếng ồn làm ảnh hưởng đến người khác.;__label__KTX
gây ảnh hưởng đến người khác trong giờ nghỉ buổi trưa từ 12 giờ đến 13 giờ buổi tối từ 23 giờ đến 5 giờ sáng hôm sau. không được qua khu vực KTX sinh viên khác giới không tiếp khách trong phòng ở kể;__label__KTX
ảnh hưởng đến người khác trong thời gian nghỉ trưa từ 12 giờ đến 13 giờ và buổi tối từ 23 giờ đến 5 giờ sáng hôm sau. không được phép vào khu vực KTX của sinh viên khác giới và không tiếp khách trong phòng ở.;__label__KTX
trong giờ nghỉ trưa từ 12 giờ đến 13 giờ và buổi tối từ 23 giờ đến 5 giờ sáng hôm sau, không được gây ảnh hưởng đến người khác. khu vực KTX của sinh viên khác giới không được phép qua lại và không tiếp khách trong phòng ở.;__label__KTX
không được gây ảnh hưởng đến người khác trong khoảng thời gian nghỉ trưa từ 12 giờ đến 13 giờ và buổi tối từ 23 giờ đến 5 giờ sáng hôm sau. không được vào khu vực KTX của sinh viên khác giới và không tiếp khách trong phòng ở.;__label__KTX
trong khoảng thời gian nghỉ trưa từ 12 giờ đến 13 giờ và buổi tối từ 23 giờ đến 5 giờ sáng hôm sau, không được làm ảnh hưởng đến người khác. không được phép qua khu vực KTX của sinh viên khác giới và không tiếp khách trong phòng ở.;__label__KTX
không được làm ảnh hưởng đến người khác trong giờ nghỉ trưa từ 12 giờ đến 13 giờ và buổi tối từ 23 giờ đến 5 giờ sáng hôm sau. không được vào khu vực KTX của sinh viên khác giới và không được tiếp khách trong phòng ở.;__label__KTX
trong thời gian nghỉ trưa từ 12 giờ đến 13 giờ và buổi tối từ 23 giờ đến 5 giờ sáng hôm sau, không được gây ảnh hưởng đến người khác. không được phép qua lại khu vực KTX của sinh viên khác giới và không tiếp khách trong phòng ở.;__label__KTX
không được gây ảnh hưởng đến người khác trong giờ nghỉ trưa từ 12 giờ đến 13 giờ và buổi tối từ 23 giờ đến 5 giờ sáng hôm sau. không được phép vào khu vực KTX của sinh viên khác giới và không tiếp khách trong phòng ở.;__label__KTX
trong phòng ở kể cả sinh viên nội trú ở phòng khác. không hút thuốc trong phòng ở và khu vực công cộng. không treo màn che màn quanh giường ngủ quần áo, đồ dùng cá nhân, sách vở phải sắp xếp gọn;__label__KTX
Trong khu vực phòng ở, bao gồm cả sinh viên nội trú tại các phòng khác. Cấm hút thuốc trong phòng ở cũng như tại các khu vực công cộng. Không được treo màn che quanh giường ngủ, quần áo, đồ dùng cá nhân và sách vở cần được sắp xếp gọn gàng.;__label__KTX
Khi ở trong phòng, kể cả sinh viên nội trú ở các phòng khác, không được hút thuốc trong phòng và các khu vực công cộng. Màn che không được treo quanh giường ngủ, và quần áo, đồ dùng cá nhân, sách vở cần phải được sắp xếp một cách gọn gàng.;__label__KTX
Trong phòng ở, bao gồm cả sinh viên nội trú ở những phòng khác, không được phép hút thuốc trong phòng và khu vực công cộng. Màn che không được treo quanh giường ngủ, và quần áo, đồ dùng cá nhân, sách vở phải được sắp xếp ngăn nắp.;__label__KTX
"Tại phòng ở, kể cả với sinh viên nội trú ở phòng khác, việc hút thuốc là không được phép trong phòng và khu vực công cộng. Không được treo màn che quanh giường ngủ; quần áo, đồ dùng cá nhân và sách vở cần được sắp xếp gọn gàng.";__label__KTX
Trong không gian phòng ở, bao gồm cả sinh viên nội trú ở các phòng khác, việc hút thuốc là cấm kỵ trong phòng và khu vực công cộng. Màn che không được treo quanh giường ngủ, và quần áo, đồ dùng cá nhân, sách vở cần phải được sắp xếp một cách gọn gàng.;__label__KTX
"Trong phòng ở, kể cả sinh viên nội trú ở các phòng khác, không được hút thuốc trong phòng và khu vực công cộng. Không được phép treo màn che quanh giường ngủ; quần áo, đồ dùng cá nhân và sách vở cần phải được sắp xếp gọn gàng.";__label__KTX
Trong phòng ở, bao gồm cả sinh viên nội trú ở phòng khác, không được hút thuốc trong phòng và khu vực công cộng. Màn che không được treo quanh giường ngủ, và quần áo, đồ dùng cá nhân, sách vở cần phải được sắp xếp một cách gọn gàng.;__label__KTX
vở phải sắp xếp gọn gàng, ngăn nắp. không chơi thể thao trong khuôn viên KTX, trừ những khu vực được quy định. không tổ chức và uống rượu, bia trong KTX. không được nấu ăn trong phòng ở và khu vực;__label__KTX
Sách vở cần được sắp xếp một cách gọn gàng và ngăn nắp. Trong khuôn viên KTX, không được phép chơi thể thao, ngoại trừ những khu vực đã được chỉ định. Không được tổ chức tiệc tùng hay uống rượu, bia trong KTX. Việc nấu ăn trong phòng ở và các khu vực khác là không được phép.;__label__KTX
Cần phải sắp xếp sách vở một cách ngăn nắp và gọn gàng. Không được chơi thể thao trong khuôn viên KTX, chỉ trừ những khu vực đã được quy định. Không được tổ chức và tiêu thụ rượu, bia trong KTX. Nấu ăn trong phòng ở và các khu vực khác là điều không được phép.;__label__KTX
Vở cần được sắp xếp một cách ngăn nắp và gọn gàng. Trong khuôn viên KTX, việc chơi thể thao không được phép, trừ những khu vực đã được quy định. Không được tổ chức tiệc và uống rượu, bia trong KTX. Không được phép nấu ăn trong phòng ở và các khu vực chung.;__label__KTX
Sách vở phải được sắp xếp một cách gọn gàng và ngăn nắp. Không được phép chơi thể thao trong khuôn viên KTX, ngoại trừ những khu vực đã được quy định. Không tổ chức và uống rượu, bia trong KTX. Việc nấu ăn trong phòng ở và khu vực là không được phép.;__label__KTX
Vở phải được sắp xếp một cách ngăn nắp và gọn gàng. Không được chơi thể thao trong khuôn viên KTX, chỉ trừ những khu vực đã được quy định. Không được tổ chức và tiêu thụ rượu, bia trong KTX. Nấu ăn trong phòng ở và khu vực là điều không được phép.;__label__KTX
Cần phải sắp xếp sách vở một cách gọn gàng và ngăn nắp. Trong khuôn viên KTX, không được chơi thể thao, ngoại trừ những khu vực đã được quy định. Không tổ chức và uống rượu, bia trong KTX. Không được nấu ăn trong phòng ở và khu vực.;__label__KTX
Sách vở cần được sắp xếp gọn gàng và ngăn nắp. Không được phép chơi thể thao trong khuôn viên KTX, ngoại trừ những khu vực đã được quy định. Không tổ chức và uống rượu, bia trong KTX. Việc nấu ăn trong phòng ở và khu vực là không được phép.;__label__KTX
phòng ở và khu vực KTX trừ các dãy nhà có thiết kế và lắp đặt trang thiết bị cho phép nấu ăn tại KTX-A không để thức ăn, thực phẩm vào tủ đựng đồ. sinh viên khi rời khỏi KTX dưới 05 ngày trừ những;__label__KTX
khu vực KTX và phòng ở, ngoại trừ những dãy nhà được thiết kế và trang bị cho phép nấu ăn tại KTX-A, không được để thực phẩm, thức ăn vào tủ đựng đồ. sinh viên khi rời khỏi KTX trong thời gian dưới 05 ngày, ngoại trừ những;__label__KTX
phòng ở cùng với khu vực KTX, trừ các dãy nhà đã được thiết kế và lắp đặt thiết bị cho phép nấu ăn tại KTX-A, không được để thực phẩm, thức ăn vào tủ đựng đồ. sinh viên khi rời khỏi KTX trong khoảng thời gian dưới 05 ngày, ngoại trừ những;__label__KTX
khu vực KTX và các phòng ở, trừ những dãy nhà có thiết kế và trang bị cho phép nấu ăn tại KTX-A, không được để thực phẩm, thức ăn vào tủ đựng đồ. sinh viên khi rời khỏi KTX trong thời gian ngắn hơn 05 ngày, ngoại trừ những;__label__KTX
phòng ở và khu vực KTX, ngoại trừ các dãy nhà có thiết kế và trang bị cho phép nấu ăn tại KTX-A, không được để thực phẩm, thức ăn vào tủ đựng đồ. sinh viên khi rời khỏi KTX trong thời gian dưới 05 ngày, ngoại trừ những;__label__KTX
khu vực KTX và phòng ở, trừ các dãy nhà đã được thiết kế và lắp đặt thiết bị cho phép nấu ăn tại KTX-A, không được để thức ăn, thực phẩm vào tủ đựng đồ. sinh viên khi rời khỏi KTX trong thời gian dưới 05 ngày, ngoại trừ những;__label__KTX
phòng ở và khu vực KTX, ngoại trừ các dãy nhà có thiết kế và trang bị cho phép nấu ăn tại KTX-A, không được để thực phẩm, thức ăn vào tủ đựng đồ. sinh viên khi rời khỏi KTX trong thời gian ngắn hơn 05 ngày, ngoại trừ những;__label__KTX
khu vực KTX và các phòng ở, trừ những dãy nhà đã được thiết kế và lắp đặt thiết bị cho phép nấu ăn tại KTX-A, không được để thực phẩm, thức ăn vào tủ đựng đồ. sinh viên khi rời khỏi KTX dưới 05 ngày, ngoại trừ những;__label__KTX
05 ngày trừ những ngày nghỉ được trường quy định phải báo với phòng trưởng người đại diện của mỗi phòng, được chỉ định hay do sinh viên cử ra nếu rời khỏi KTX từ 05 ngày trở lên, phòng trưởng có;__label__KTX
Trong vòng 05 ngày, ngoại trừ những ngày nghỉ theo quy định của trường, sinh viên cần thông báo cho phòng trưởng, người đại diện của từng phòng, được chỉ định hoặc do sinh viên bầu ra, nếu họ rời khỏi KTX từ 05 ngày trở lên.;__label__KTX
Nếu sinh viên rời khỏi KTX từ 05 ngày trở lên, họ phải thông báo cho phòng trưởng, người đại diện của mỗi phòng, trong thời gian 05 ngày, trừ những ngày nghỉ mà trường đã quy định, người đại diện có thể được chỉ định hoặc do sinh viên chọn.;__label__KTX
Theo quy định của trường, trong 05 ngày, sinh viên phải thông báo cho phòng trưởng, người đại diện của mỗi phòng, nếu họ rời khỏi KTX từ 05 ngày trở lên, người đại diện có thể được chỉ định hoặc do sinh viên cử ra.;__label__KTX
Sinh viên cần báo cho phòng trưởng, người đại diện của mỗi phòng, trong thời gian 05 ngày, ngoại trừ những ngày nghỉ theo quy định của trường, nếu họ rời khỏi KTX từ 05 ngày trở lên, người đại diện có thể được chỉ định hoặc do sinh viên bầu ra.;__label__KTX
Trường quy định rằng trong 05 ngày, sinh viên phải thông báo cho phòng trưởng, người đại diện của mỗi phòng, nếu họ rời khỏi KTX từ 05 ngày trở lên, và người đại diện có thể được chỉ định hoặc do sinh viên cử ra.;__label__KTX
Nếu sinh viên có kế hoạch rời khỏi KTX từ 05 ngày trở lên, họ cần thông báo cho phòng trưởng, người đại diện của mỗi phòng, trong thời gian 05 ngày, trừ những ngày nghỉ theo quy định của trường, người đại diện có thể được chỉ định hoặc do sinh viên chọn.;__label__KTX
Trong trường hợp sinh viên rời khỏi KTX từ 05 ngày trở lên, họ phải thông báo cho phòng trưởng, người đại diện của mỗi phòng, trong thời gian 05 ngày, ngoại trừ những ngày nghỉ mà trường đã quy định, người đại diện có thể được chỉ định hoặc do sinh viên cử ra.;__label__KTX
phòng trưởng có trách nhiệm báo với giám thị.  điều 4. quy định về sử dụng phòng ở không được di chuyển giường, tủ và các vật dụng trang bị trong phòng không được tự ý sửa chữa, cải tạo phòng ở hay;__label__KTX
trưởng phòng có nghĩa vụ thông báo cho giám thị. Điều 4. quy định về việc sử dụng phòng ở không được phép di chuyển giường, tủ và các đồ dùng trang bị trong phòng, cũng như không được tự ý sửa chữa hay cải tạo phòng ở.;__label__KTX
giám sát viên cần được thông báo bởi trưởng phòng. Điều 4. quy định về việc sử dụng phòng ở không cho phép di chuyển giường, tủ và các vật dụng đã được trang bị trong phòng, cũng như không được tự ý sửa chữa hay cải tạo.;__label__KTX
trưởng phòng có trách nhiệm phải thông báo cho giám thị. Theo điều 4, quy định về việc sử dụng phòng ở không cho phép di chuyển giường, tủ và các vật dụng trang bị trong phòng, cũng như không được tự ý sửa chữa hay cải tạo.;__label__KTX
trách nhiệm của trưởng phòng là báo cáo với giám thị. Điều 4 quy định rằng việc sử dụng phòng ở không được di chuyển giường, tủ và các vật dụng trang bị trong phòng, và không được tự ý sửa chữa hay cải tạo.;__label__KTX
trưởng phòng cần phải báo cáo với giám thị. Theo điều 4, quy định về sử dụng phòng ở không cho phép di chuyển giường, tủ và các vật dụng trang bị trong phòng, cũng như không được tự ý sửa chữa hay cải tạo.;__label__KTX
trưởng phòng có nghĩa vụ thông báo cho giám thị. Điều 4 quy định rằng việc sử dụng phòng ở không được di chuyển giường, tủ và các vật dụng trang bị trong phòng, và không được tự ý sửa chữa hay cải tạo.;__label__KTX
trách nhiệm của trưởng phòng là phải thông báo với giám thị. Điều 4 quy định về việc sử dụng phòng ở không được di chuyển giường, tủ và các vật dụng trang bị trong phòng, cũng như không được tự ý sửa chữa hay cải tạo.;__label__KTX
cải tạo phòng ở hay làm thay đổi kết cấu của thiết kế công trình. không được trang bị, lắp đặt thêm thiết bị cá nhân như kệ sách, tủ, các vật dụng khác... làm ảnh hưởng đến không gian chung trong;__label__KTX
Việc cải tạo phòng ở hoặc thay đổi cấu trúc thiết kế công trình là không được phép. Không được lắp đặt thêm các thiết bị cá nhân như kệ sách, tủ, và các vật dụng khác... vì điều này có thể ảnh hưởng đến không gian chung.;__label__KTX
Cải tạo phòng ở hoặc thay đổi kết cấu thiết kế công trình là điều không được thực hiện. Việc trang bị và lắp đặt thêm thiết bị cá nhân như kệ sách, tủ, và các vật dụng khác... sẽ làm ảnh hưởng đến không gian chung.;__label__KTX
Không được phép cải tạo phòng ở hay thay đổi cấu trúc thiết kế của công trình. Việc lắp đặt thêm thiết bị cá nhân như kệ sách, tủ và các vật dụng khác... có thể gây ảnh hưởng đến không gian chung.;__label__KTX
Cải tạo phòng ở hoặc thay đổi kết cấu thiết kế công trình là điều không được thực hiện. Không được trang bị thêm thiết bị cá nhân như kệ sách, tủ, và các vật dụng khác... vì điều này có thể làm ảnh hưởng đến không gian chung.;__label__KTX
Việc thay đổi kết cấu thiết kế công trình hay cải tạo phòng ở là không được phép. Không được lắp đặt thêm thiết bị cá nhân như kệ sách, tủ, và các vật dụng khác... vì điều này có thể ảnh hưởng đến không gian chung.;__label__KTX
Cải tạo phòng ở hay thay đổi cấu trúc thiết kế công trình là điều không được cho phép. Việc trang bị thêm thiết bị cá nhân như kệ sách, tủ, và các vật dụng khác... có thể làm ảnh hưởng đến không gian chung.;__label__KTX
Không được phép cải tạo phòng ở hay thay đổi kết cấu của thiết kế công trình. Việc lắp đặt thêm thiết bị cá nhân như kệ sách, tủ, và các vật dụng khác... sẽ ảnh hưởng đến không gian chung.;__label__KTX
gian chung trong phòng không được viết, vẽ, dán giấy lên tường. sinh viên có trách nhiệm bảo quản tài sản chung trong phòng ở và KTX. khi có hư hỏng, phải báo cáo với trung tâm PVSV để được sửa chữa;__label__KTX
Trong phòng, khu vực chung không được phép viết, vẽ hay dán giấy lên tường. Sinh viên cần có trách nhiệm trong việc bảo quản tài sản chung của phòng ở và KTX. Nếu có bất kỳ hư hỏng nào, sinh viên phải thông báo cho trung tâm PVSV để được sửa chữa kịp thời.;__label__KTX
Khu vực chung trong phòng không được viết, vẽ hoặc dán giấy lên tường. Sinh viên có nghĩa vụ bảo vệ tài sản chung trong phòng ở và KTX. Khi phát hiện hư hỏng, cần báo cáo ngay với trung tâm PVSV để được sửa chữa.;__label__KTX
Không được phép viết, vẽ hay dán giấy lên tường trong khu vực chung của phòng. Sinh viên có trách nhiệm trong việc giữ gìn tài sản chung tại phòng ở và KTX. Nếu có sự cố hư hỏng, hãy thông báo cho trung tâm PVSV để được sửa chữa.;__label__KTX
Trong khu vực chung của phòng, việc viết, vẽ và dán giấy lên tường là không được phép. Sinh viên phải có trách nhiệm bảo quản tài sản chung trong phòng ở và KTX. Khi có hư hỏng xảy ra, cần báo cáo với trung tâm PVSV để được sửa chữa.;__label__KTX
Việc viết, vẽ và dán giấy lên tường trong gian chung của phòng là không cho phép. Sinh viên có trách nhiệm bảo vệ tài sản chung trong phòng ở và KTX. Nếu có bất kỳ hư hỏng nào, hãy báo cáo với trung tâm PVSV để được sửa chữa.;__label__KTX
Khu vực chung trong phòng không được viết, vẽ hay dán giấy lên tường. Sinh viên cần phải bảo quản tài sản chung trong phòng ở và KTX. Khi có hư hỏng, sinh viên phải thông báo cho trung tâm PVSV để được sửa chữa.;__label__KTX
Trong phòng, khu vực chung không được phép viết, vẽ hoặc dán giấy lên tường. Sinh viên có trách nhiệm bảo quản tài sản chung trong phòng ở và KTX. Nếu có hư hỏng, cần báo cáo với trung tâm PVSV để được sửa chữa.;__label__KTX
để được sửa chữa sinh viên phải chịu trách nhiệm đền bù về những hư hỏng, mất mát do mình gây ra đối với trang thiết bị trong phòng ở và của KTX. sinh viên tự bảo quản tư trang, đồ đạc và tài sản cá;__label__KTX
để có thể sửa chữa, sinh viên cần phải chịu trách nhiệm bồi thường cho những hư hỏng và mất mát mà mình đã gây ra đối với trang thiết bị trong phòng ở cũng như của KTX. sinh viên cần tự bảo quản tư trang, đồ đạc và tài sản cá nhân.;__label__KTX
sinh viên phải chịu trách nhiệm đền bù cho những hư hỏng và mất mát do chính mình gây ra đối với trang thiết bị trong phòng ở và của KTX để được sửa chữa. Tự bảo quản tư trang, đồ đạc và tài sản cá nhân là trách nhiệm của sinh viên.;__label__KTX
để được tiến hành sửa chữa, sinh viên phải có trách nhiệm bồi thường cho những thiệt hại và mất mát mà mình đã gây ra đối với trang thiết bị trong phòng ở và của KTX. Ngoài ra, sinh viên cũng cần tự bảo quản tư trang, đồ đạc và tài sản cá nhân của mình.;__label__KTX
để có thể được sửa chữa, sinh viên cần phải chịu trách nhiệm về việc đền bù cho những hư hỏng và mất mát mà mình đã gây ra đối với trang thiết bị trong phòng ở và của KTX. Việc tự bảo quản tư trang, đồ đạc và tài sản cá nhân là rất quan trọng.;__label__KTX
sinh viên cần phải chịu trách nhiệm đền bù cho những hư hỏng và mất mát do mình gây ra đối với trang thiết bị trong phòng ở và của KTX để được sửa chữa. Hơn nữa, sinh viên cũng phải tự bảo quản tư trang, đồ đạc và tài sản cá nhân.;__label__KTX
để được sửa chữa, sinh viên phải có trách nhiệm bồi thường cho những hư hỏng và mất mát mà mình đã gây ra đối với trang thiết bị trong phòng ở và của KTX. Sinh viên cũng cần tự bảo quản tư trang, đồ đạc và tài sản cá nhân của mình.;__label__KTX
để có thể sửa chữa, sinh viên phải chịu trách nhiệm về việc đền bù cho những hư hỏng và mất mát do mình gây ra đối với trang thiết bị trong phòng ở và của KTX. Việc tự bảo quản tư trang, đồ đạc và tài sản cá nhân là điều cần thiết.;__label__KTX
đạc và tài sản cá nhân. khuyến cáo không mang vào và cất giữ tại phòng ở tài sản có giá trị khác không liên quan đến việc phục vụ cho công tác học tập và sinh hoạt để tránh mất cắp. không được tự ý;__label__KTX
đạc và tài sản cá nhân. Chúng tôi khuyến cáo bạn không nên mang theo và cất giữ trong phòng những tài sản có giá trị khác không phục vụ cho việc học tập và sinh hoạt nhằm tránh tình trạng mất cắp. Không được tự ý.;__label__KTX
tài sản cá nhân và đạc. Khuyến cáo rằng không nên mang vào và lưu giữ trong phòng những tài sản có giá trị không liên quan đến việc học tập và sinh hoạt để tránh bị mất cắp. Không được tự ý.;__label__KTX
đạc và tài sản cá nhân. Cần lưu ý không mang vào và cất giữ trong phòng những tài sản có giá trị khác không phục vụ cho công việc học tập và sinh hoạt để tránh mất cắp. Không được tự ý.;__label__KTX
tài sản cá nhân và đạc. Khuyến cáo không nên mang vào và để trong phòng những tài sản có giá trị không liên quan đến việc học tập và sinh hoạt để tránh mất cắp. Không được tự ý.;__label__KTX
đạc và tài sản cá nhân. Chúng tôi khuyên bạn không nên mang theo và cất giữ trong phòng những tài sản có giá trị khác không phục vụ cho việc học tập và sinh hoạt để tránh mất cắp. Không được tự ý.;__label__KTX
tài sản cá nhân và đạc. Khuyến cáo rằng bạn không nên mang vào và cất giữ trong phòng những tài sản có giá trị không liên quan đến việc học tập và sinh hoạt để tránh tình trạng mất cắp. Không được tự ý.;__label__KTX
đạc và tài sản cá nhân. Cần lưu ý rằng không nên mang vào và cất giữ trong phòng những tài sản có giá trị khác không phục vụ cho việc học tập và sinh hoạt để tránh mất cắp. Không được tự ý.;__label__KTX
không được tự ý sử dụng, làm hỏng các thiết bị chữa cháy hoặc mở khóa báo động khi không có cháy nổ xảy ra trong khu vực. thực hiện đúng các quy định về sử dụng internet. cho phép sinh viên sử dụng;__label__KTX
cấm tự ý sử dụng hoặc làm hỏng các thiết bị phòng cháy chữa cháy, cũng như không được mở khóa báo động khi không có sự cố cháy nổ nào xảy ra trong khu vực. cần tuân thủ nghiêm ngặt các quy định về việc sử dụng internet. sinh viên được phép sử dụng.;__label__KTX
không được tự ý can thiệp, làm hỏng các thiết bị chữa cháy hoặc mở khóa hệ thống báo động khi không có cháy nổ xảy ra trong khu vực. hãy thực hiện đúng các quy định liên quan đến việc sử dụng internet. sinh viên có quyền sử dụng.;__label__KTX
các thiết bị chữa cháy không được tự ý sử dụng hay làm hỏng, và không được mở khóa báo động khi không có cháy nổ trong khu vực. cần thực hiện đúng các quy định về internet. sinh viên được phép sử dụng.;__label__KTX
không được tự ý làm hỏng hoặc sử dụng các thiết bị chữa cháy, cũng như không được mở khóa báo động khi không có cháy nổ xảy ra trong khu vực. hãy tuân thủ các quy định về sử dụng internet. sinh viên có quyền sử dụng.;__label__KTX
cấm tự ý sử dụng hoặc làm hỏng thiết bị chữa cháy, và không được mở khóa báo động khi không có cháy nổ trong khu vực. cần thực hiện đúng các quy định về internet. sinh viên được phép sử dụng.;__label__KTX
không được tự ý can thiệp vào các thiết bị chữa cháy hoặc mở khóa báo động khi không có cháy nổ xảy ra trong khu vực. hãy tuân thủ các quy định về sử dụng internet. sinh viên có quyền sử dụng.;__label__KTX
các thiết bị chữa cháy không được tự ý sử dụng hay làm hỏng, và không được mở khóa báo động khi không có sự cố cháy nổ trong khu vực. cần thực hiện đúng các quy định về internet. sinh viên được phép sử dụng.;__label__KTX
sinh viên sử dụng các thiết bị điện máy tính, máy in phục vụ cho công việc học tập bàn ủi điện, âm nâu nước dùng điện công suất nhỏ dưới 1.000 W quạt điện để bàn, bóng đèn các phương tiện điện tử;__label__KTX
các sinh viên sử dụng những thiết bị điện như máy tính và máy in để hỗ trợ cho việc học tập, bao gồm cả bàn ủi điện, âm nâu nước có công suất nhỏ dưới 1.000 W, quạt điện để bàn và bóng đèn cùng các thiết bị điện tử khác.;__label__KTX
để phục vụ cho việc học tập, sinh viên sử dụng các thiết bị điện như máy tính, máy in, bàn ủi điện, âm nâu nước với công suất nhỏ dưới 1.000 W, quạt điện để bàn và bóng đèn cùng các phương tiện điện tử.;__label__KTX
sinh viên thường xuyên sử dụng các thiết bị điện như máy tính, máy in nhằm hỗ trợ cho công việc học tập, bao gồm bàn ủi điện, âm nâu nước có công suất nhỏ dưới 1.000 W, quạt điện để bàn và bóng đèn cùng các thiết bị điện tử khác.;__label__KTX
các thiết bị điện như máy tính và máy in được sinh viên sử dụng để phục vụ cho công việc học tập, trong đó có bàn ủi điện, âm nâu nước với công suất nhỏ dưới 1.000 W, quạt điện để bàn và bóng đèn cùng các phương tiện điện tử.;__label__KTX
để hỗ trợ cho việc học tập, sinh viên sử dụng nhiều thiết bị điện như máy tính, máy in, bàn ủi điện, âm nâu nước có công suất nhỏ dưới 1.000 W, quạt điện để bàn và bóng đèn cùng các thiết bị điện tử khác.;__label__KTX
sinh viên sử dụng các thiết bị điện như máy tính và máy in để phục vụ cho công việc học tập, bao gồm bàn ủi điện, âm nâu nước với công suất nhỏ dưới 1.000 W, quạt điện để bàn và bóng đèn cùng các phương tiện điện tử.;__label__KTX
để phục vụ cho công việc học tập, sinh viên sử dụng nhiều thiết bị điện như máy tính, máy in, bàn ủi điện, âm nâu nước có công suất nhỏ dưới 1.000 W, quạt điện để bàn và bóng đèn cùng các thiết bị điện tử khác.;__label__KTX
phương tiện điện tử khác phục vụ cho học tập có công suất nhỏ. khi hết hạn ở KTX, sinh viên có trách nhiệm bàn giao chỗ ở và các tài sản thuộc KTX đúng thời gian, vệ sinh phòng ở và khôi phục lại như;__label__KTX
các thiết bị điện tử khác hỗ trợ cho việc học tập có công suất nhỏ. khi thời gian ở KTX kết thúc, sinh viên cần phải bàn giao chỗ ở và những tài sản thuộc KTX đúng hạn, dọn dẹp phòng ở và phục hồi lại như ban đầu.;__label__KTX
những phương tiện điện tử khác phục vụ cho việc học tập với công suất nhỏ. khi hết thời gian ở KTX, sinh viên có nghĩa vụ bàn giao chỗ ở và các tài sản của KTX đúng thời gian quy định, làm sạch phòng ở và khôi phục lại như trước.;__label__KTX
các thiết bị điện tử khác phục vụ cho việc học tập có công suất nhỏ. khi hết hạn ở KTX, sinh viên phải chịu trách nhiệm bàn giao chỗ ở và tài sản thuộc KTX đúng thời gian, vệ sinh phòng ở và khôi phục lại như cũ.;__label__KTX
phương tiện điện tử khác hỗ trợ cho học tập với công suất nhỏ. khi hết hạn ở KTX, sinh viên có trách nhiệm phải bàn giao chỗ ở và các tài sản của KTX đúng thời gian, dọn dẹp phòng ở và khôi phục lại như ban đầu.;__label__KTX
các thiết bị điện tử khác phục vụ cho việc học tập có công suất nhỏ. khi thời gian ở KTX kết thúc, sinh viên cần phải bàn giao chỗ ở và tài sản thuộc KTX đúng thời hạn, vệ sinh phòng ở và khôi phục lại như trước đây.;__label__KTX
những phương tiện điện tử khác hỗ trợ cho học tập có công suất nhỏ. khi hết hạn ở KTX, sinh viên có trách nhiệm bàn giao chỗ ở và các tài sản của KTX đúng thời gian, làm sạch phòng ở và phục hồi lại như cũ.;__label__KTX
các thiết bị điện tử khác phục vụ cho học tập với công suất nhỏ. khi hết hạn ở KTX, sinh viên cần phải bàn giao chỗ ở và tài sản thuộc KTX đúng thời gian quy định, dọn dẹp phòng ở và khôi phục lại như trước.;__label__KTX
khôi phục lại như hiện trạng ban đầu. nếu quá thời hạn, sinh viên không thực hiện trả phòng, trung tâm PVSV sẽ tiến hành lập biên bản thu hồi phòng, tài sản của sinh viên còn trong phòng, trung tâm;__label__KTX
khôi phục về trạng thái ban đầu. nếu sinh viên không trả phòng đúng thời hạn, trung tâm PVSV sẽ lập biên bản thu hồi phòng và tài sản của sinh viên còn lại trong phòng.;__label__KTX
trả lại như tình trạng ban đầu. nếu quá thời gian quy định, sinh viên không thực hiện việc trả phòng, trung tâm PVSV sẽ tiến hành lập biên bản thu hồi phòng và tài sản của sinh viên trong phòng.;__label__KTX
đưa về trạng thái ban đầu. trong trường hợp sinh viên không trả phòng sau thời hạn, trung tâm PVSV sẽ lập biên bản thu hồi phòng cùng với tài sản của sinh viên còn trong đó.;__label__KTX
khôi phục về hiện trạng ban đầu. nếu sinh viên không thực hiện việc trả phòng sau khi hết thời hạn, trung tâm PVSV sẽ tiến hành lập biên bản thu hồi phòng và tài sản của sinh viên còn lại.;__label__KTX
trả lại như hiện trạng ban đầu. nếu sinh viên không trả phòng đúng thời hạn quy định, trung tâm PVSV sẽ lập biên bản thu hồi phòng và tài sản của sinh viên trong phòng.;__label__KTX
đưa về trạng thái ban đầu. nếu sinh viên không thực hiện trả phòng sau thời hạn quy định, trung tâm PVSV sẽ lập biên bản thu hồi phòng và tài sản của sinh viên còn lại trong phòng.;__label__KTX
khôi phục lại như tình trạng ban đầu. nếu sinh viên không trả phòng trong thời gian quy định, trung tâm PVSV sẽ tiến hành lập biên bản thu hồi phòng và tài sản của sinh viên còn trong phòng.;__label__KTX
phòng, trung tâm PVSV sẽ không chịu trách nhiệm về mất mát và hư hỏng.  điều 5. công tác vệ sinh môi trường, cảnh quan sinh viên có trách nhiệm tham gia vệ sinh và sắp xếp ngăn nắp trong phòng ở,;__label__KTX
phòng, trung tâm PVSV không có trách nhiệm đối với việc mất mát và hư hỏng. Điều 5. Sinh viên cần tham gia vào công tác vệ sinh môi trường và sắp xếp gọn gàng trong phòng ở.;__label__KTX
trong phòng, trung tâm PVSV sẽ không chịu trách nhiệm cho bất kỳ sự mất mát hay hư hỏng nào. Theo điều 5, sinh viên có nghĩa vụ tham gia vào việc vệ sinh môi trường và giữ gìn trật tự trong phòng ở.;__label__KTX
